TransID,EntryID,VisitorID,GuideID,AccID,VisitDate,ConservationFee,AccommFee,ActivityFee,TotalAmount,PaymentType,ModifiedDate
TRX-6533643,ENT-510339,VID-85319,FG-001,ACC-033,2024-03-18,460.0,1999.0,550.0,3009.0,Cash,2024-03-18 19:00:00
TRX-4789081,ENT-103468,VID-60387,FG-089,ACC-050,2024-02-05,230.0,2186.0,750.0,3166.0,Cash,2024-02-05 16:00:00
TRX-6080612,ENT-520075,VID-17234,FG-081,ACC-042,2024-06-19,110.0,2723.0,550.0,3383.0,Credit Card,2024-06-19 18:00:00
TRX-5864699,ENT-779259,VID-36623,FG-023,ACC-036,2024-02-11,230.0,2589.0,550.0,3369.0,Credit Card,2024-02-11 15:00:00
TRX-7544871,ENT-211954,VID-92656,FG-089,ACC-023,2024-06-02,230.0,3106.0,350.0,3686.0,Cash,2024-06-02 19:00:00
TRX-1598917,ENT-302472,VID-13324,FG-093,ACC-038,2024-04-07,110.0,2991.0,750.0,3851.0,Debit Card,2024-04-07 10:00:00
TRX-6162867,ENT-623956,VID-79984,N/A,ACC-029,2024-10-03,230.0,1992.0,0.0,2222.0,Credit Card,2024-10-03 18:00:00
TRX-1718308,ENT-525205,VID-25491,N/A,ACC-014,2024-06-21,110.0,1789.0,0.0,1899.0,WildCard_Credit,2024-06-21 20:00:00
TRX-2208521,ENT-138669,VID-28558,FG-063,ACC-042,2024-10-23,230.0,3177.0,350.0,3757.0,Credit Card,2024-10-23 11:00:00
TRX-3190059,ENT-115063,VID-32577,N/A,ACC-041,2024-05-04,230.0,2932.0,0.0,3162.0,Credit Card,2024-05-04 19:00:00
TRX-2073030,ENT-957525,VID-23937,FG-015,ACC-032,2024-11-08,230.0,798.0,750.0,1778.0,WildCard_Credit,2024-11-08 10:00:00
TRX-6659678,ENT-950941,VID-98918,N/A,ACC-026,2024-04-13,460.0,1303.0,0.0,1763.0,EFT,2024-04-13 14:00:00
TRX-4577436,ENT-901351,VID-15975,FG-076,ACC-012,2024-06-13,110.0,3202.0,350.0,3662.0,EFT,2024-06-13 20:00:00
TRX-7965133,ENT-276214,VID-58487,FG-071,ACC-011,2024-03-13,110.0,894.0,550.0,1554.0,Cash,2024-03-13 20:00:00
TRX-7310431,ENT-915437,VID-30677,N/A,ACC-002,2024-03-09,110.0,2783.0,0.0,2893.0,Cash,2024-03-09 09:00:00
TRX-5760225,ENT-536440,VID-72391,N/A,ACC-045,2024-04-01,110.0,426.0,0.0,536.0,Debit Card,2024-04-01 09:00:00
TRX-7912738,ENT-350875,VID-32878,FG-079,ACC-045,2024-09-24,110.0,986.0,550.0,1646.0,Credit Card,2024-09-24 15:00:00
TRX-6053293,ENT-464750,VID-64891,FG-001,ACC-036,2024-11-09,460.0,1137.0,750.0,2347.0,Debit Card,2024-11-09 09:00:00
TRX-9515120,ENT-329927,VID-70845,N/A,ACC-050,2024-11-12,110.0,881.0,0.0,991.0,Debit Card,2024-11-12 13:00:00
TRX-3503452,ENT-818530,VID-72182,FG-064,ACC-012,2024-02-27,230.0,617.0,350.0,1197.0,Debit Card,2024-02-27 20:00:00
TRX-5782589,ENT-319770,VID-66973,N/A,ACC-017,2024-11-26,460.0,576.0,0.0,1036.0,EFT,2024-11-26 13:00:00
TRX-1880075,ENT-663463,VID-33053,N/A,ACC-011,2024-02-23,460.0,2256.0,0.0,2716.0,Credit Card,2024-02-23 19:00:00
TRX-8462856,ENT-721497,VID-85990,N/A,ACC-021,2024-02-06,230.0,2509.0,0.0,2739.0,Cash,2024-02-06 11:00:00
TRX-2847722,ENT-441974,VID-39855,FG-013,ACC-016,2024-04-27,110.0,3460.0,550.0,4120.0,Cash,2024-04-27 20:00:00
TRX-9127012,ENT-156978,VID-67129,FG-019,ACC-014,2024-02-07,110.0,1938.0,350.0,2398.0,WildCard_Credit,2024-02-07 15:00:00
TRX-8679606,ENT-854787,VID-35448,FG-081,ACC-023,2024-07-10,230.0,1129.0,750.0,2109.0,EFT,2024-07-10 10:00:00
TRX-2000789,ENT-394234,VID-27891,FG-015,ACC-030,2024-01-17,110.0,1775.0,350.0,2235.0,Cash,2024-01-17 19:00:00
TRX-3630468,ENT-927899,VID-93623,FG-079,ACC-011,2024-04-22,230.0,1101.0,550.0,1881.0,WildCard_Credit,2024-04-22 12:00:00
TRX-9207638,ENT-326956,VID-87539,N/A,ACC-031,2024-07-29,460.0,1340.0,0.0,1800.0,Cash,2024-07-29 16:00:00
TRX-6491114,ENT-555342,VID-85951,FG-029,ACC-038,2024-05-06,230.0,459.0,750.0,1439.0,Debit Card,2024-05-06 11:00:00
TRX-8896240,ENT-869105,VID-76088,FG-005,ACC-028,2024-01-23,460.0,420.0,750.0,1630.0,WildCard_Credit,2024-01-23 08:00:00
TRX-5035113,ENT-187127,VID-83202,N/A,ACC-049,2024-08-19,230.0,2363.0,0.0,2593.0,Credit Card,2024-08-19 15:00:00
TRX-7013049,ENT-410158,VID-41334,FG-083,ACC-006,2024-04-21,460.0,3397.0,750.0,4607.0,Credit Card,2024-04-21 10:00:00
TRX-8705487,ENT-999596,VID-84760,FG-096,ACC-038,2024-03-23,230.0,3140.0,550.0,3920.0,Credit Card,2024-03-23 19:00:00
TRX-4102874,ENT-928226,VID-58551,FG-081,ACC-030,2024-12-26,230.0,2299.0,350.0,2879.0,Credit Card,2024-12-26 14:00:00
TRX-9907365,ENT-134303,VID-48874,FG-055,ACC-049,2024-12-19,460.0,689.0,750.0,1899.0,EFT,2024-12-19 13:00:00
TRX-6632022,ENT-871501,VID-17184,FG-066,ACC-044,2024-12-16,460.0,2908.0,350.0,3718.0,EFT,2024-12-16 09:00:00
TRX-1685757,ENT-483329,VID-58029,FG-023,ACC-042,2024-07-06,110.0,854.0,750.0,1714.0,WildCard_Credit,2024-07-06 15:00:00
TRX-5003592,ENT-665847,VID-24884,FG-084,ACC-031,2024-03-11,460.0,674.0,350.0,1484.0,WildCard_Credit,2024-03-11 13:00:00
TRX-5485520,ENT-628027,VID-99158,FG-055,ACC-018,2024-06-13,460.0,1259.0,350.0,2069.0,Credit Card,2024-06-13 13:00:00
TRX-9412936,ENT-652266,VID-26083,FG-061,ACC-046,2024-08-19,110.0,1927.0,550.0,2587.0,WildCard_Credit,2024-08-19 15:00:00
TRX-7176462,ENT-938759,VID-98251,FG-089,ACC-005,2024-08-19,460.0,2582.0,550.0,3592.0,Debit Card,2024-08-19 17:00:00
TRX-5838090,ENT-180685,VID-24334,N/A,ACC-011,2024-07-19,230.0,757.0,0.0,987.0,EFT,2024-07-19 10:00:00
TRX-4426849,ENT-645980,VID-92218,FG-003,ACC-019,2024-09-11,110.0,3255.0,350.0,3715.0,Cash,2024-09-11 10:00:00
TRX-8048611,ENT-565420,VID-94500,FG-003,ACC-019,2024-08-30,460.0,2617.0,350.0,3427.0,Debit Card,2024-08-30 13:00:00
TRX-6635087,ENT-531690,VID-85851,FG-044,ACC-042,2024-09-23,110.0,490.0,350.0,950.0,EFT,2024-09-23 18:00:00
TRX-3213824,ENT-927691,VID-50172,FG-022,ACC-017,2024-08-22,230.0,2830.0,750.0,3810.0,Debit Card,2024-08-22 12:00:00
TRX-6924385,ENT-398196,VID-69759,FG-022,ACC-040,2024-01-25,230.0,1923.0,550.0,2703.0,Debit Card,2024-01-25 10:00:00
TRX-3575047,ENT-269087,VID-41182,FG-015,ACC-003,2024-04-03,460.0,2592.0,550.0,3602.0,EFT,2024-04-03 10:00:00
TRX-4095339,ENT-315120,VID-83726,FG-091,ACC-003,2024-05-13,460.0,918.0,750.0,2128.0,EFT,2024-05-13 13:00:00
TRX-3727935,ENT-659565,VID-49526,FG-016,ACC-002,2024-08-17,230.0,1005.0,550.0,1785.0,Cash,2024-08-17 16:00:00
TRX-1072046,ENT-874368,VID-81584,FG-065,ACC-022,2024-06-12,230.0,995.0,750.0,1975.0,EFT,2024-06-12 10:00:00
TRX-8417300,ENT-455136,VID-24721,FG-094,ACC-031,2024-10-16,230.0,1587.0,350.0,2167.0,Credit Card,2024-10-16 19:00:00
TRX-7738231,ENT-747518,VID-38883,N/A,ACC-029,2024-06-06,110.0,3177.0,0.0,3287.0,EFT,2024-06-06 08:00:00
TRX-4274069,ENT-711772,VID-79000,N/A,ACC-015,2024-11-07,110.0,1736.0,0.0,1846.0,EFT,2024-11-07 18:00:00
TRX-2465941,ENT-636648,VID-61697,N/A,ACC-013,2024-10-02,110.0,492.0,0.0,602.0,Cash,2024-10-02 15:00:00
TRX-7669916,ENT-255132,VID-66051,N/A,ACC-024,2024-12-07,230.0,2870.0,0.0,3100.0,Cash,2024-12-07 13:00:00
TRX-6168814,ENT-567220,VID-83535,FG-012,ACC-014,2024-06-25,230.0,449.0,550.0,1229.0,Cash,2024-06-25 13:00:00
TRX-8110724,ENT-863998,VID-64289,FG-018,ACC-038,2024-05-27,460.0,2102.0,750.0,3312.0,WildCard_Credit,2024-05-27 10:00:00
TRX-9813089,ENT-451709,VID-18665,FG-076,ACC-049,2024-06-04,110.0,988.0,350.0,1448.0,Cash,2024-06-04 15:00:00
TRX-7954391,ENT-283388,VID-82851,FG-060,ACC-046,2024-11-23,110.0,427.0,750.0,1287.0,WildCard_Credit,2024-11-23 12:00:00
TRX-9230660,ENT-144284,VID-49582,FG-075,ACC-020,2024-07-14,110.0,1216.0,350.0,1676.0,Cash,2024-07-14 12:00:00
TRX-1041048,ENT-261505,VID-44429,FG-039,ACC-041,2024-04-24,460.0,3430.0,750.0,4640.0,Cash,2024-04-24 08:00:00
TRX-9252486,ENT-821255,VID-94513,FG-032,ACC-002,2024-08-01,110.0,3078.0,550.0,3738.0,Credit Card,2024-08-01 10:00:00
TRX-7069317,ENT-709291,VID-72978,N/A,ACC-037,2024-11-02,230.0,2419.0,0.0,2649.0,Cash,2024-11-02 19:00:00
TRX-7261294,ENT-637422,VID-85400,FG-003,ACC-017,2024-12-21,230.0,2972.0,750.0,3952.0,Debit Card,2024-12-21 09:00:00
TRX-3273269,ENT-474745,VID-31405,FG-007,ACC-018,2024-06-12,460.0,639.0,350.0,1449.0,EFT,2024-06-12 15:00:00
TRX-5893311,ENT-655338,VID-93747,FG-010,ACC-033,2024-01-25,230.0,3006.0,550.0,3786.0,Debit Card,2024-01-25 12:00:00
TRX-3804075,ENT-670123,VID-52284,N/A,ACC-021,2024-11-02,460.0,1150.0,0.0,1610.0,EFT,2024-11-02 20:00:00
TRX-6899361,ENT-963308,VID-28837,FG-002,ACC-009,2024-02-19,230.0,3207.0,550.0,3987.0,WildCard_Credit,2024-02-19 16:00:00
TRX-3735175,ENT-207392,VID-38557,FG-020,ACC-033,2024-07-29,230.0,1927.0,750.0,2907.0,Debit Card,2024-07-29 13:00:00
TRX-2281784,ENT-222227,VID-27200,N/A,ACC-002,2024-08-01,110.0,2688.0,0.0,2798.0,Cash,2024-08-01 15:00:00
TRX-9776515,ENT-900681,VID-54832,FG-023,ACC-046,2024-03-12,230.0,1676.0,550.0,2456.0,EFT,2024-03-12 15:00:00
TRX-3388393,ENT-821469,VID-39697,N/A,ACC-020,2024-04-23,110.0,3449.0,0.0,3559.0,Debit Card,2024-04-23 10:00:00
TRX-2874387,ENT-181511,VID-12464,N/A,ACC-050,2024-08-05,110.0,933.0,0.0,1043.0,Cash,2024-08-05 19:00:00
TRX-9614751,ENT-721990,VID-17768,FG-061,ACC-008,2024-02-25,230.0,574.0,350.0,1154.0,EFT,2024-02-25 08:00:00
TRX-2619061,ENT-920375,VID-26225,FG-078,ACC-014,2024-12-07,110.0,671.0,550.0,1331.0,WildCard_Credit,2024-12-07 08:00:00
TRX-3442040,ENT-986950,VID-46356,FG-075,ACC-023,2024-01-15,110.0,1156.0,550.0,1816.0,EFT,2024-01-15 09:00:00
TRX-2146505,ENT-203919,VID-85777,FG-098,ACC-001,2024-09-15,110.0,2450.0,350.0,2910.0,WildCard_Credit,2024-09-15 17:00:00
TRX-1072627,ENT-860583,VID-22934,FG-028,ACC-033,2024-05-24,110.0,3331.0,350.0,3791.0,Cash,2024-05-24 10:00:00
TRX-2800606,ENT-289633,VID-56507,FG-049,ACC-028,2024-08-13,230.0,3259.0,350.0,3839.0,Debit Card,2024-08-13 18:00:00
TRX-6272748,ENT-229620,VID-71066,FG-015,ACC-034,2024-02-27,460.0,1332.0,750.0,2542.0,Debit Card,2024-02-27 20:00:00
TRX-1681298,ENT-186243,VID-53006,FG-064,ACC-008,2024-10-12,230.0,1879.0,550.0,2659.0,Cash,2024-10-12 19:00:00
TRX-4789527,ENT-680822,VID-63383,FG-038,ACC-028,2024-12-17,230.0,2271.0,550.0,3051.0,Debit Card,2024-12-17 15:00:00
TRX-9248490,ENT-804743,VID-23785,FG-051,ACC-029,2024-04-01,110.0,2348.0,550.0,3008.0,WildCard_Credit,2024-04-01 08:00:00
TRX-7623837,ENT-520085,VID-87405,N/A,ACC-007,2024-03-02,460.0,3171.0,0.0,3631.0,Debit Card,2024-03-02 10:00:00
TRX-7782844,ENT-228725,VID-40522,FG-055,ACC-047,2024-06-22,110.0,1889.0,350.0,2349.0,Cash,2024-06-22 11:00:00
TRX-6974321,ENT-598940,VID-97382,FG-078,ACC-026,2024-11-25,230.0,3322.0,550.0,4102.0,Cash,2024-11-25 14:00:00
TRX-3050009,ENT-362867,VID-74138,FG-064,ACC-015,2024-08-20,460.0,1542.0,350.0,2352.0,Debit Card,2024-08-20 09:00:00
TRX-1448771,ENT-287795,VID-60152,N/A,ACC-039,2024-02-04,110.0,807.0,0.0,917.0,EFT,2024-02-04 15:00:00
TRX-9723295,ENT-904857,VID-74512,N/A,ACC-030,2024-02-09,110.0,1640.0,0.0,1750.0,Debit Card,2024-02-09 18:00:00
TRX-5390014,ENT-668787,VID-55038,FG-070,ACC-035,2024-09-08,230.0,3111.0,750.0,4091.0,Credit Card,2024-09-08 16:00:00
TRX-6277427,ENT-994303,VID-59327,N/A,ACC-029,2024-07-15,110.0,2162.0,0.0,2272.0,Cash,2024-07-15 15:00:00
TRX-6084244,ENT-840356,VID-31514,FG-063,ACC-028,2024-10-12,110.0,534.0,350.0,994.0,Debit Card,2024-10-12 18:00:00
TRX-2835125,ENT-696487,VID-98476,FG-063,ACC-043,2024-09-06,230.0,3331.0,750.0,4311.0,WildCard_Credit,2024-09-06 20:00:00
TRX-3622462,ENT-631297,VID-17305,FG-051,ACC-017,2024-08-31,460.0,2609.0,750.0,3819.0,Cash,2024-08-31 16:00:00
TRX-2030523,ENT-129514,VID-87393,FG-006,ACC-009,2024-05-25,460.0,1947.0,550.0,2957.0,EFT,2024-05-25 13:00:00
TRX-7384961,ENT-202078,VID-66118,N/A,ACC-023,2024-11-16,230.0,3439.0,0.0,3669.0,EFT,2024-11-16 13:00:00
TRX-5154272,ENT-346019,VID-94945,N/A,ACC-020,2024-12-04,230.0,1838.0,0.0,2068.0,WildCard_Credit,2024-12-04 11:00:00
TRX-6663891,ENT-278026,VID-12583,N/A,ACC-035,2024-06-05,110.0,3218.0,0.0,3328.0,EFT,2024-06-05 09:00:00
TRX-8066104,ENT-379570,VID-12674,FG-090,ACC-031,2024-10-17,110.0,2287.0,750.0,3147.0,WildCard_Credit,2024-10-17 16:00:00
TRX-6409332,ENT-700350,VID-22809,FG-063,ACC-007,2024-10-19,110.0,1696.0,750.0,2556.0,Debit Card,2024-10-19 14:00:00
TRX-6025126,ENT-480983,VID-67146,FG-026,ACC-032,2024-03-26,230.0,2434.0,550.0,3214.0,Credit Card,2024-03-26 17:00:00
TRX-5988206,ENT-701380,VID-62694,FG-029,ACC-040,2024-05-15,460.0,1276.0,550.0,2286.0,Credit Card,2024-05-15 08:00:00
TRX-5586302,ENT-170537,VID-84242,N/A,ACC-034,2024-10-30,460.0,2768.0,0.0,3228.0,Cash,2024-10-30 13:00:00
TRX-6064152,ENT-629152,VID-49309,FG-056,ACC-043,2024-02-09,230.0,1259.0,550.0,2039.0,WildCard_Credit,2024-02-09 18:00:00
TRX-9646460,ENT-575244,VID-98022,FG-098,ACC-036,2024-07-24,230.0,1219.0,750.0,2199.0,Debit Card,2024-07-24 12:00:00
TRX-4572755,ENT-792905,VID-71249,FG-035,ACC-041,2024-10-22,110.0,2971.0,350.0,3431.0,WildCard_Credit,2024-10-22 15:00:00
TRX-7111514,ENT-584952,VID-29365,N/A,ACC-016,2024-09-24,460.0,2176.0,0.0,2636.0,Debit Card,2024-09-24 11:00:00
TRX-6346113,ENT-970542,VID-18444,FG-082,ACC-014,2024-08-10,460.0,3207.0,550.0,4217.0,Cash,2024-08-10 14:00:00
TRX-4961601,ENT-525581,VID-41258,FG-015,ACC-010,2024-05-11,230.0,1575.0,350.0,2155.0,Debit Card,2024-05-11 18:00:00
TRX-8317096,ENT-542519,VID-94793,FG-005,ACC-013,2024-08-25,110.0,1405.0,550.0,2065.0,Debit Card,2024-08-25 15:00:00
TRX-5660240,ENT-790666,VID-82182,N/A,ACC-012,2024-05-12,230.0,958.0,0.0,1188.0,Credit Card,2024-05-12 20:00:00
TRX-6266448,ENT-730823,VID-49056,N/A,ACC-005,2024-01-29,460.0,2390.0,0.0,2850.0,Cash,2024-01-29 09:00:00
TRX-3358208,ENT-347507,VID-24671,N/A,ACC-037,2024-07-22,230.0,3151.0,0.0,3381.0,WildCard_Credit,2024-07-22 19:00:00
TRX-4994266,ENT-728958,VID-26027,FG-099,ACC-021,2024-09-11,110.0,2537.0,550.0,3197.0,EFT,2024-09-11 09:00:00
TRX-4657573,ENT-251286,VID-24000,FG-023,ACC-014,2024-04-30,460.0,3419.0,750.0,4629.0,EFT,2024-04-30 14:00:00
TRX-9226851,ENT-659383,VID-59113,FG-090,ACC-008,2024-10-28,230.0,2072.0,550.0,2852.0,EFT,2024-10-28 08:00:00
TRX-5659599,ENT-922370,VID-28993,FG-047,ACC-031,2024-12-15,460.0,2135.0,750.0,3345.0,EFT,2024-12-15 11:00:00
TRX-1917249,ENT-824233,VID-98027,N/A,ACC-016,2024-12-05,230.0,486.0,0.0,716.0,EFT,2024-12-05 20:00:00
TRX-7087698,ENT-951706,VID-99816,FG-016,ACC-035,2024-11-23,460.0,1975.0,550.0,2985.0,Debit Card,2024-11-23 19:00:00
TRX-6048065,ENT-194634,VID-40862,N/A,ACC-020,2024-07-20,230.0,1991.0,0.0,2221.0,Debit Card,2024-07-20 12:00:00
TRX-1568440,ENT-387348,VID-20498,FG-100,ACC-032,2024-11-25,110.0,2197.0,550.0,2857.0,Cash,2024-11-25 14:00:00
TRX-3690114,ENT-832411,VID-44205,FG-065,ACC-005,2024-08-04,460.0,2091.0,550.0,3101.0,EFT,2024-08-04 09:00:00
TRX-1458871,ENT-898989,VID-16828,FG-083,ACC-042,2024-08-20,230.0,2866.0,550.0,3646.0,Debit Card,2024-08-20 19:00:00
TRX-4356706,ENT-758816,VID-50048,FG-041,ACC-037,2024-01-02,460.0,2216.0,350.0,3026.0,Credit Card,2024-01-02 14:00:00
TRX-3182597,ENT-988102,VID-87858,FG-088,ACC-027,2024-09-21,110.0,1046.0,350.0,1506.0,EFT,2024-09-21 19:00:00
TRX-6495887,ENT-938366,VID-46935,FG-026,ACC-006,2024-05-13,230.0,2359.0,350.0,2939.0,Cash,2024-05-13 10:00:00
TRX-4766269,ENT-121741,VID-13010,FG-072,ACC-042,2024-07-12,230.0,1145.0,750.0,2125.0,WildCard_Credit,2024-07-12 17:00:00
TRX-5391992,ENT-835325,VID-32119,N/A,ACC-004,2024-08-24,460.0,1336.0,0.0,1796.0,Cash,2024-08-24 11:00:00
TRX-7172675,ENT-278386,VID-84349,FG-016,ACC-001,2024-03-17,460.0,2156.0,550.0,3166.0,WildCard_Credit,2024-03-17 09:00:00
TRX-4408213,ENT-299800,VID-44891,FG-037,ACC-048,2024-03-01,230.0,2258.0,750.0,3238.0,Cash,2024-03-01 11:00:00
TRX-4616607,ENT-964119,VID-47089,FG-094,ACC-044,2024-04-15,230.0,933.0,750.0,1913.0,Debit Card,2024-04-15 17:00:00
TRX-5868629,ENT-374516,VID-40865,FG-080,ACC-029,2024-03-15,230.0,1138.0,750.0,2118.0,Debit Card,2024-03-15 08:00:00
TRX-8866528,ENT-239675,VID-52368,FG-089,ACC-026,2024-02-13,230.0,2787.0,750.0,3767.0,Debit Card,2024-02-13 08:00:00
TRX-2225669,ENT-199907,VID-83007,FG-008,ACC-004,2024-11-01,460.0,1970.0,750.0,3180.0,EFT,2024-11-01 12:00:00
TRX-1763562,ENT-105621,VID-43247,FG-065,ACC-040,2024-11-06,110.0,2328.0,550.0,2988.0,Cash,2024-11-06 18:00:00
TRX-1689962,ENT-708684,VID-33510,FG-034,ACC-011,2024-03-08,230.0,2016.0,550.0,2796.0,WildCard_Credit,2024-03-08 16:00:00
TRX-6323702,ENT-844756,VID-79523,FG-056,ACC-010,2024-03-08,230.0,1789.0,750.0,2769.0,EFT,2024-03-08 09:00:00
TRX-5714408,ENT-884149,VID-57263,N/A,ACC-028,2024-03-06,110.0,1683.0,0.0,1793.0,EFT,2024-03-06 15:00:00
TRX-8311097,ENT-272998,VID-51358,FG-095,ACC-032,2024-09-21,230.0,2910.0,550.0,3690.0,Debit Card,2024-09-21 13:00:00
TRX-3493443,ENT-157217,VID-40128,FG-024,ACC-003,2024-01-28,460.0,3092.0,750.0,4302.0,Cash,2024-01-28 11:00:00
TRX-9303225,ENT-142773,VID-67870,FG-046,ACC-046,2024-08-11,230.0,1069.0,750.0,2049.0,WildCard_Credit,2024-08-11 09:00:00
TRX-3483929,ENT-229660,VID-55823,FG-012,ACC-014,2024-02-27,230.0,2274.0,750.0,3254.0,EFT,2024-02-27 19:00:00
TRX-4563416,ENT-711893,VID-10540,FG-068,ACC-050,2024-10-15,110.0,1089.0,550.0,1749.0,WildCard_Credit,2024-10-15 18:00:00
TRX-9356912,ENT-809790,VID-22360,N/A,ACC-022,2024-05-06,110.0,2105.0,0.0,2215.0,Credit Card,2024-05-06 20:00:00
TRX-2779557,ENT-977634,VID-52406,N/A,ACC-010,2024-07-20,230.0,3190.0,0.0,3420.0,Credit Card,2024-07-20 13:00:00
TRX-5518413,ENT-723068,VID-96246,FG-001,ACC-022,2024-08-20,110.0,2285.0,750.0,3145.0,Credit Card,2024-08-20 18:00:00
TRX-3169632,ENT-321634,VID-16380,FG-083,ACC-019,2024-06-15,460.0,2949.0,750.0,4159.0,EFT,2024-06-15 19:00:00
TRX-7398678,ENT-197046,VID-62279,N/A,ACC-017,2024-10-07,110.0,3446.0,0.0,3556.0,Debit Card,2024-10-07 17:00:00
TRX-3733691,ENT-507374,VID-62742,N/A,ACC-019,2024-01-11,110.0,2033.0,0.0,2143.0,Debit Card,2024-01-11 11:00:00
TRX-6202636,ENT-818234,VID-89103,FG-017,ACC-023,2024-08-09,110.0,1622.0,750.0,2482.0,Credit Card,2024-08-09 19:00:00
TRX-7511061,ENT-599583,VID-45190,FG-073,ACC-039,2024-09-07,230.0,2499.0,350.0,3079.0,Cash,2024-09-07 15:00:00
TRX-4126532,ENT-555193,VID-92665,FG-055,ACC-006,2024-07-07,110.0,3498.0,750.0,4358.0,Credit Card,2024-07-07 17:00:00
TRX-3601637,ENT-619383,VID-79111,FG-081,ACC-042,2024-12-12,460.0,1799.0,750.0,3009.0,WildCard_Credit,2024-12-12 11:00:00
TRX-9012989,ENT-414985,VID-29478,FG-017,ACC-044,2024-08-11,110.0,1590.0,750.0,2450.0,EFT,2024-08-11 09:00:00
TRX-1800747,ENT-677759,VID-20031,FG-006,ACC-033,2024-05-31,110.0,2542.0,750.0,3402.0,Credit Card,2024-05-31 17:00:00
TRX-5251016,ENT-472724,VID-43405,FG-075,ACC-006,2024-02-18,460.0,2140.0,750.0,3350.0,WildCard_Credit,2024-02-18 15:00:00
TRX-4056945,ENT-983855,VID-61505,FG-006,ACC-006,2024-04-01,110.0,866.0,750.0,1726.0,Cash,2024-04-01 20:00:00
TRX-8633602,ENT-894143,VID-97852,FG-058,ACC-040,2024-10-27,460.0,1619.0,550.0,2629.0,EFT,2024-10-27 19:00:00
TRX-5350628,ENT-806120,VID-23936,FG-056,ACC-035,2024-04-04,230.0,1166.0,350.0,1746.0,Credit Card,2024-04-04 09:00:00
TRX-9004743,ENT-582515,VID-63096,N/A,ACC-043,2024-01-07,110.0,2017.0,0.0,2127.0,WildCard_Credit,2024-01-07 10:00:00
TRX-7052024,ENT-824211,VID-98316,FG-089,ACC-044,2024-11-12,460.0,2393.0,550.0,3403.0,Cash,2024-11-12 17:00:00
TRX-4201127,ENT-217348,VID-12082,FG-090,ACC-013,2024-03-10,230.0,758.0,350.0,1338.0,Credit Card,2024-03-10 08:00:00
TRX-8311317,ENT-982995,VID-92058,FG-069,ACC-013,2024-11-28,110.0,2370.0,350.0,2830.0,Credit Card,2024-11-28 11:00:00
TRX-1366025,ENT-222115,VID-31771,FG-020,ACC-048,2024-08-30,230.0,2298.0,350.0,2878.0,Cash,2024-08-30 14:00:00
TRX-5070650,ENT-311118,VID-48644,N/A,ACC-037,2024-08-18,230.0,2331.0,0.0,2561.0,Cash,2024-08-18 17:00:00
TRX-8244199,ENT-535878,VID-74972,N/A,ACC-048,2024-02-22,110.0,1767.0,0.0,1877.0,WildCard_Credit,2024-02-22 18:00:00
TRX-7705523,ENT-609713,VID-77286,FG-076,ACC-047,2024-01-19,460.0,3394.0,550.0,4404.0,WildCard_Credit,2024-01-19 15:00:00
TRX-9863551,ENT-119943,VID-65312,FG-074,ACC-021,2024-12-31,460.0,2398.0,350.0,3208.0,WildCard_Credit,2024-12-31 08:00:00
TRX-9301178,ENT-752944,VID-94696,FG-045,ACC-029,2024-08-30,110.0,1497.0,750.0,2357.0,Cash,2024-08-30 09:00:00
TRX-6768801,ENT-559392,VID-40422,FG-065,ACC-015,2024-04-08,110.0,1060.0,550.0,1720.0,WildCard_Credit,2024-04-08 15:00:00
TRX-7549342,ENT-537110,VID-98225,FG-084,ACC-048,2024-03-08,460.0,1789.0,750.0,2999.0,EFT,2024-03-08 12:00:00
TRX-2446060,ENT-799459,VID-73293,FG-017,ACC-012,2024-05-24,230.0,1063.0,350.0,1643.0,Debit Card,2024-05-24 19:00:00
TRX-7979059,ENT-617708,VID-49800,FG-031,ACC-014,2024-02-21,110.0,2881.0,750.0,3741.0,WildCard_Credit,2024-02-21 20:00:00
TRX-3660958,ENT-283201,VID-75991,FG-005,ACC-005,2024-05-13,110.0,474.0,550.0,1134.0,EFT,2024-05-13 13:00:00
TRX-4759700,ENT-609990,VID-43793,FG-044,ACC-023,2024-03-02,230.0,866.0,350.0,1446.0,Credit Card,2024-03-02 16:00:00
TRX-2747213,ENT-840719,VID-16608,FG-057,ACC-030,2024-12-19,460.0,1495.0,350.0,2305.0,Credit Card,2024-12-19 16:00:00
TRX-9511177,ENT-210531,VID-31895,N/A,ACC-041,2024-10-14,110.0,2900.0,0.0,3010.0,Credit Card,2024-10-14 08:00:00
TRX-8407441,ENT-898977,VID-76308,FG-064,ACC-047,2024-05-29,110.0,1881.0,350.0,2341.0,Credit Card,2024-05-29 19:00:00
TRX-3063320,ENT-989816,VID-36462,FG-057,ACC-027,2024-06-20,110.0,3050.0,550.0,3710.0,Credit Card,2024-06-20 10:00:00
TRX-3873296,ENT-189374,VID-44867,FG-048,ACC-046,2024-05-26,110.0,2340.0,550.0,3000.0,Cash,2024-05-26 16:00:00
TRX-9886057,ENT-542207,VID-39908,FG-018,ACC-028,2024-03-18,230.0,2978.0,350.0,3558.0,Cash,2024-03-18 20:00:00
TRX-3442499,ENT-907562,VID-11303,FG-092,ACC-034,2024-01-16,230.0,2279.0,550.0,3059.0,Credit Card,2024-01-16 15:00:00
TRX-3756910,ENT-555157,VID-18056,FG-051,ACC-049,2024-07-24,110.0,1785.0,550.0,2445.0,Credit Card,2024-07-24 20:00:00
