EntryID,VisitorID,EntryDate,ExitDate,EntryGateID,AccID,VehicleReg,InsertedDate,ModifiedDate
ENT-789402,VID-41546,2024-03-15 16:00,2024-03-16 14:00,G06,ACC-033,TO 42 TO ZN,2024-03-10 16:00:00,2024-03-15 16:00:00
ENT-510191,VID-60570,2024-02-21 15:00,2024-02-25 16:00,G04,ACC-030,KL 04 KL FS,2024-01-30 15:00:00,2024-02-01 15:00:00
ENT-782017,VID-96139,2024-07-18 06:00,2024-07-23 06:00,G20,ACC-029,BX 94 BX ZN,2024-07-16 06:00:00,2024-07-21 06:00:00
ENT-997412,VID-75956,2024-08-22 10:00,2024-08-23 08:00,G07,ACC-023,XN 51 XN MP,2024-08-10 10:00:00,2024-08-14 10:00:00
ENT-924911,VID-28355,2024-06-29 16:00,2024-07-05 17:00,G09,ACC-049,RY 08 RY NW,2024-06-14 16:00:00,2024-06-19 16:00:00
ENT-631607,VID-96364,2024-07-11 13:00,2024-07-16 11:00,G17,ACC-017,DI 93 DI FS,2024-06-22 13:00:00,2024-06-27 13:00:00
ENT-266911,VID-40369,2024-07-25 07:00,2024-07-26 03:00,G04,ACC-043,CY 47 CY ZN,2024-06-27 07:00:00,2024-07-02 07:00:00
ENT-167496,VID-18116,2024-05-01 07:00,2024-05-03 09:00,G20,ACC-017,CW 07 CW FS,2024-04-06 07:00:00,2024-04-09 07:00:00
ENT-571345,VID-59496,2024-11-19 06:00,2024-11-21 07:00,G05,ACC-041,OF 24 OF L,2024-11-15 06:00:00,2024-11-20 06:00:00
ENT-947954,VID-35204,2024-04-25 09:00,2024-05-01 07:00,G03,ACC-038,AY 00 AY MP,2024-04-11 09:00:00,2024-04-15 09:00:00
ENT-175460,VID-54657,2024-01-03 11:00,2024-01-10 13:00,G06,ACC-044,SX 64 SX MP,2023-12-15 11:00:00,2023-12-19 11:00:00
ENT-685836,VID-28071,2024-10-19 13:00,2024-10-24 14:00,G03,ACC-029,LJ 00 LJ FS,2024-10-07 13:00:00,2024-10-11 13:00:00
ENT-730707,VID-80849,2024-06-01 07:00,2024-06-02 10:00,G11,ACC-002,FY 92 FY ZN,2024-05-24 07:00:00,2024-05-24 07:00:00
ENT-660383,VID-85413,2024-07-02 07:00,2024-07-09 05:00,G08,ACC-034,YN 30 YN ZN,2024-06-22 07:00:00,2024-06-22 07:00:00
ENT-133842,VID-54308,2024-02-26 15:00,2024-03-01 15:00,G14,ACC-017,FX 02 FX ZN,2024-02-05 15:00:00,2024-02-05 15:00:00
ENT-176453,VID-83905,2024-06-17 18:00,2024-06-23 14:00,G20,ACC-045,VU 30 VU NW,2024-06-09 18:00:00,2024-06-12 18:00:00
ENT-602028,VID-26969,2024-11-02 17:00,2024-11-07 14:00,G09,ACC-047,BA 56 BA NW,2024-10-04 17:00:00,2024-10-08 17:00:00
ENT-127633,VID-35712,2024-09-01 10:00,2024-09-08 09:00,G18,ACC-039,WR 75 WR GP,2024-08-31 10:00:00,2024-08-31 10:00:00
ENT-547567,VID-82029,2024-07-17 18:00,2024-07-21 16:00,G05,ACC-008,LX 93 LX MP,2024-07-03 18:00:00,2024-07-08 18:00:00
ENT-717210,VID-11317,2024-06-24 12:00,2024-06-25 11:00,G08,ACC-027,TX 75 TX GP,2024-06-16 12:00:00,2024-06-16 12:00:00
ENT-289365,VID-47040,2024-05-07 06:00,2024-05-08 02:00,G02,ACC-021,JR 22 JR FS,2024-05-02 06:00:00,2024-05-05 06:00:00
ENT-180088,VID-42794,2024-07-22 13:00,2024-07-28 10:00,G18,ACC-014,MT 39 MT MP,2024-06-30 13:00:00,2024-06-30 13:00:00
ENT-406900,VID-95674,2024-08-15 17:00,2024-08-18 18:00,G08,ACC-034,XI 51 XI L,2024-07-21 17:00:00,2024-07-25 17:00:00
ENT-313442,VID-27974,2024-07-29 17:00,2024-08-03 20:00,G17,ACC-015,HO 17 HO MP,2024-07-20 17:00:00,2024-07-20 17:00:00
ENT-219787,VID-12790,2024-01-19 09:00,2024-01-25 12:00,G16,ACC-003,HP 39 HP GP,2023-12-29 09:00:00,2024-01-01 09:00:00
ENT-503348,VID-68198,2024-05-22 15:00,2024-05-26 18:00,G02,ACC-015,FE 40 FE L,2024-05-21 15:00:00,2024-05-24 15:00:00
ENT-738309,VID-54068,2024-01-17 14:00,2024-01-24 15:00,G09,ACC-049,PT 38 PT NW,2023-12-18 14:00:00,2023-12-18 14:00:00
ENT-680170,VID-60870,2024-08-06 18:00,2024-08-12 14:00,G10,ACC-035,MO 55 MO MP,2024-07-11 18:00:00,2024-07-11 18:00:00
ENT-394335,VID-99469,2024-07-14 13:00,2024-07-20 12:00,G09,ACC-006,ZU 25 ZU GP,2024-07-09 13:00:00,2024-07-09 13:00:00
ENT-920433,VID-95594,2024-11-11 10:00,2024-11-14 10:00,G20,ACC-001,DO 32 DO MP,2024-10-20 10:00:00,2024-10-22 10:00:00
ENT-138801,VID-57018,2024-08-15 13:00,2024-08-16 16:00,G16,ACC-041,VF 09 VF L,2024-08-14 13:00:00,2024-08-17 13:00:00
ENT-370539,VID-46194,2024-11-08 14:00,2024-11-11 11:00,G09,ACC-032,DQ 16 DQ GP,2024-10-24 14:00:00,2024-10-25 14:00:00
ENT-631333,VID-67712,2024-04-29 07:00,2024-05-05 03:00,G19,ACC-021,BS 07 BS L,2024-04-23 07:00:00,2024-04-28 07:00:00
ENT-146906,VID-88719,2024-05-11 06:00,2024-05-17 07:00,G08,ACC-023,CN 10 CN MP,2024-04-23 06:00:00,2024-04-28 06:00:00
ENT-547191,VID-47104,2024-06-15 15:00,2024-06-18 17:00,G05,ACC-002,IU 34 IU ZN,2024-06-12 15:00:00,2024-06-17 15:00:00
ENT-146777,VID-48125,2024-07-10 13:00,2024-07-13 09:00,G05,ACC-038,AP 85 AP ZN,2024-07-04 13:00:00,2024-07-06 13:00:00
ENT-971080,VID-86373,2024-09-17 18:00,2024-09-22 19:00,G02,ACC-043,SJ 90 SJ GP,2024-09-10 18:00:00,2024-09-13 18:00:00
ENT-665148,VID-25891,2024-04-24 15:00,2024-04-29 19:00,G17,ACC-004,PR 53 PR MP,2024-03-31 15:00:00,2024-04-03 15:00:00
ENT-342106,VID-69745,2024-10-21 10:00,2024-10-23 11:00,G11,ACC-048,ZS 49 ZS NW,2024-10-13 10:00:00,2024-10-15 10:00:00
ENT-479895,VID-95633,2024-07-04 07:00,2024-07-07 11:00,G16,ACC-039,FU 28 FU MP,2024-06-17 07:00:00,2024-06-17 07:00:00
ENT-798249,VID-28106,2024-10-02 09:00,2024-10-09 11:00,G20,ACC-017,UI 14 UI FS,2024-09-10 09:00:00,2024-09-14 09:00:00
ENT-576126,VID-12033,2024-03-16 15:00,2024-03-20 14:00,G06,ACC-008,KT 74 KT GP,2024-02-16 15:00:00,2024-02-17 15:00:00
ENT-275044,VID-19570,2024-03-05 06:00,2024-03-12 08:00,G05,ACC-033,WX 93 WX NW,2024-03-04 06:00:00,2024-03-09 06:00:00
ENT-964776,VID-54124,2024-12-22 14:00,2024-12-24 14:00,G19,ACC-039,QZ 07 QZ L,2024-12-18 14:00:00,2024-12-20 14:00:00
ENT-403343,VID-72535,2024-08-17 12:00,2024-08-23 15:00,G05,ACC-047,ET 99 ET GP,2024-07-24 12:00:00,2024-07-27 12:00:00
ENT-575557,VID-59725,2024-03-18 06:00,2024-03-23 07:00,G11,ACC-029,ES 27 ES MP,2024-02-25 06:00:00,2024-03-01 06:00:00
ENT-650705,VID-85999,2024-06-01 13:00,2024-06-04 09:00,G17,ACC-028,HJ 79 HJ GP,2024-05-13 13:00:00,2024-05-17 13:00:00
ENT-429638,VID-23037,2024-04-17 12:00,2024-04-22 12:00,G12,ACC-019,EH 42 EH MP,2024-03-29 12:00:00,2024-04-02 12:00:00
ENT-798806,VID-46520,2024-05-27 10:00,2024-06-01 07:00,G05,ACC-007,FV 70 FV GP,2024-04-27 10:00:00,2024-04-28 10:00:00
ENT-972944,VID-13378,2024-10-03 14:00,2024-10-10 13:00,G12,ACC-014,HY 44 HY MP,2024-10-02 14:00:00,2024-10-05 14:00:00
ENT-617215,VID-44479,2024-08-20 10:00,2024-08-21 07:00,G03,ACC-009,ZT 13 ZT GP,2024-08-05 10:00:00,2024-08-08 10:00:00
ENT-451626,VID-46190,2024-04-23 17:00,2024-04-24 18:00,G15,ACC-041,TR 06 TR GP,2024-04-17 17:00:00,2024-04-21 17:00:00
ENT-982304,VID-83160,2024-08-09 07:00,2024-08-15 11:00,G02,ACC-041,QG 58 QG MP,2024-07-29 07:00:00,2024-07-30 07:00:00
ENT-953403,VID-34524,2024-12-10 09:00,2024-12-13 12:00,G16,ACC-019,DQ 05 DQ ZN,2024-12-05 09:00:00,2024-12-08 09:00:00
ENT-740907,VID-37334,2024-04-19 06:00,2024-04-23 03:00,G06,ACC-003,KG 35 KG ZN,2024-04-03 06:00:00,2024-04-07 06:00:00
ENT-981529,VID-40394,2024-06-27 13:00,2024-07-02 11:00,G10,ACC-043,MU 33 MU NW,2024-05-29 13:00:00,2024-05-31 13:00:00
ENT-539976,VID-68611,2024-05-31 07:00,2024-06-02 04:00,G11,ACC-016,RD 43 RD GP,2024-05-02 07:00:00,2024-05-04 07:00:00
ENT-980930,VID-74117,2024-06-26 17:00,2024-06-30 15:00,G20,ACC-027,RA 22 RA NW,2024-06-01 17:00:00,2024-06-04 17:00:00
ENT-433046,VID-63900,2024-02-01 14:00,2024-02-08 15:00,G13,ACC-029,LG 04 LG MP,2024-01-23 14:00:00,2024-01-28 14:00:00
ENT-529718,VID-39007,2024-06-22 16:00,2024-06-29 12:00,G19,ACC-011,NU 19 NU FS,2024-06-12 16:00:00,2024-06-15 16:00:00
ENT-122143,VID-59700,2024-06-17 08:00,2024-06-22 12:00,G03,ACC-050,SX 75 SX ZN,2024-06-16 08:00:00,2024-06-21 08:00:00
ENT-264618,VID-80215,2024-01-26 14:00,2024-01-28 15:00,G13,ACC-046,FU 93 FU MP,2024-01-08 14:00:00,2024-01-09 14:00:00
ENT-891802,VID-79016,2024-10-10 17:00,2024-10-12 13:00,G04,ACC-033,KM 13 KM MP,2024-10-08 17:00:00,2024-10-08 17:00:00
ENT-886343,VID-26206,2024-11-19 18:00,2024-11-25 17:00,G13,ACC-042,KV 88 KV GP,2024-11-17 18:00:00,2024-11-19 18:00:00
ENT-878727,VID-81001,2024-02-07 14:00,2024-02-13 16:00,G20,ACC-010,CP 38 CP L,2024-02-06 14:00:00,2024-02-06 14:00:00
ENT-581197,VID-36563,2024-06-14 12:00,2024-06-19 08:00,G04,ACC-017,ZO 34 ZO MP,2024-06-04 12:00:00,2024-06-06 12:00:00
ENT-659104,VID-76400,2024-07-27 14:00,2024-07-30 17:00,G08,ACC-025,AM 33 AM FS,2024-07-17 14:00:00,2024-07-22 14:00:00
ENT-516650,VID-40423,2024-12-31 07:00,2025-01-04 06:00,G15,ACC-024,MC 31 MC ZN,2024-12-12 07:00:00,2024-12-12 07:00:00
ENT-722234,VID-42763,2024-02-12 07:00,2024-02-17 05:00,G03,ACC-010,KV 58 KV MP,2024-02-05 07:00:00,2024-02-08 07:00:00
ENT-876482,VID-54285,2024-01-31 18:00,2024-02-04 18:00,G05,ACC-003,IO 40 IO ZN,2024-01-17 18:00:00,2024-01-19 18:00:00
ENT-428221,VID-95460,2024-04-17 18:00,2024-04-22 21:00,G08,ACC-021,LM 57 LM ZN,2024-03-30 18:00:00,2024-04-02 18:00:00
ENT-893653,VID-11785,2024-02-11 07:00,2024-02-15 04:00,G06,ACC-034,TE 49 TE GP,2024-01-29 07:00:00,2024-01-30 07:00:00
ENT-885376,VID-81707,2024-08-05 13:00,2024-08-07 17:00,G14,ACC-026,AD 97 AD ZN,2024-07-20 13:00:00,2024-07-21 13:00:00
ENT-274006,VID-28548,2024-05-18 14:00,2024-05-21 15:00,G10,ACC-034,RU 93 RU FS,2024-04-29 14:00:00,2024-05-04 14:00:00
ENT-883039,VID-27739,2024-05-08 13:00,2024-05-12 12:00,G06,ACC-034,SM 31 SM NW,2024-04-08 13:00:00,2024-04-10 13:00:00
ENT-198406,VID-80481,2024-02-04 06:00,2024-02-07 05:00,G15,ACC-022,CQ 50 CQ ZN,2024-01-28 06:00:00,2024-02-02 06:00:00
ENT-387918,VID-47249,2024-10-13 09:00,2024-10-16 05:00,G14,ACC-038,SJ 79 SJ FS,2024-09-13 09:00:00,2024-09-14 09:00:00
ENT-259825,VID-23497,2024-10-04 16:00,2024-10-10 15:00,G07,ACC-018,EO 15 EO ZN,2024-10-01 16:00:00,2024-10-05 16:00:00
ENT-745804,VID-97621,2024-07-15 11:00,2024-07-20 11:00,G16,ACC-014,EU 90 EU FS,2024-06-19 11:00:00,2024-06-24 11:00:00
ENT-439044,VID-20195,2024-03-16 08:00,2024-03-18 11:00,G02,ACC-009,NL 63 NL FS,2024-02-17 08:00:00,2024-02-17 08:00:00
ENT-840551,VID-72190,2024-03-01 09:00,2024-03-06 11:00,G12,ACC-020,VI 06 VI MP,2024-02-17 09:00:00,2024-02-20 09:00:00
ENT-980673,VID-67310,2024-03-26 16:00,2024-04-02 16:00,G18,ACC-029,MU 65 MU NW,2024-03-03 16:00:00,2024-03-04 16:00:00
ENT-996922,VID-71089,2024-11-29 11:00,2024-12-01 07:00,G12,ACC-047,LQ 89 LQ MP,2024-11-01 11:00:00,2024-11-03 11:00:00
ENT-478526,VID-78944,2024-07-14 11:00,2024-07-16 07:00,G07,ACC-001,PI 99 PI FS,2024-07-07 11:00:00,2024-07-10 11:00:00
ENT-772844,VID-72748,2024-01-07 15:00,2024-01-10 11:00,G13,ACC-003,ZS 20 ZS FS,2023-12-17 15:00:00,2023-12-19 15:00:00
ENT-596446,VID-94875,2024-01-16 17:00,2024-01-20 20:00,G18,ACC-007,AA 81 AA ZN,2023-12-31 17:00:00,2024-01-01 17:00:00
ENT-158770,VID-68114,2024-03-31 08:00,2024-04-01 10:00,G02,ACC-021,CO 91 CO FS,2024-03-04 08:00:00,2024-03-04 08:00:00
ENT-277433,VID-86919,2024-01-09 11:00,2024-01-16 12:00,G12,ACC-034,AR 46 AR GP,2023-12-11 11:00:00,2023-12-16 11:00:00
ENT-379588,VID-21005,2024-02-03 09:00,2024-02-10 13:00,G06,ACC-029,BP 64 BP ZN,2024-01-29 09:00:00,2024-02-03 09:00:00
ENT-458038,VID-71112,2024-01-02 10:00,2024-01-05 14:00,G19,ACC-045,CY 09 CY MP,2023-12-21 10:00:00,2023-12-21 10:00:00
ENT-927050,VID-11368,2024-02-14 08:00,2024-02-17 04:00,G07,ACC-041,JC 72 JC ZN,2024-01-20 08:00:00,2024-01-21 08:00:00
ENT-497735,VID-47627,2024-11-24 09:00,2024-11-30 07:00,G06,ACC-018,DI 21 DI MP,2024-11-14 09:00:00,2024-11-14 09:00:00
ENT-613682,VID-56550,2024-03-31 10:00,2024-04-03 13:00,G19,ACC-024,JQ 46 JQ MP,2024-03-22 10:00:00,2024-03-22 10:00:00
ENT-320895,VID-66866,2024-01-19 15:00,2024-01-23 13:00,G12,ACC-042,VU 26 VU FS,2024-01-01 15:00:00,2024-01-05 15:00:00
ENT-910978,VID-37619,2024-10-09 17:00,2024-10-16 17:00,G09,ACC-014,MA 16 MA MP,2024-10-06 17:00:00,2024-10-10 17:00:00
ENT-496267,VID-96285,2024-08-31 08:00,2024-09-04 09:00,G19,ACC-003,IC 39 IC MP,2024-08-19 08:00:00,2024-08-23 08:00:00
ENT-296200,VID-56924,2024-08-03 13:00,2024-08-06 14:00,G10,ACC-011,ME 08 ME NW,2024-07-13 13:00:00,2024-07-13 13:00:00
ENT-596576,VID-41927,2024-10-30 15:00,2024-11-05 17:00,G09,ACC-047,JI 63 JI MP,2024-10-06 15:00:00,2024-10-09 15:00:00
ENT-705540,VID-62527,2024-09-16 07:00,2024-09-20 09:00,G19,ACC-002,EE 35 EE ZN,2024-08-22 07:00:00,2024-08-24 07:00:00
ENT-449330,VID-17051,2024-09-25 09:00,2024-09-30 07:00,G03,ACC-020,UD 33 UD NW,2024-09-20 09:00:00,2024-09-25 09:00:00
ENT-415917,VID-50308,2024-01-01 16:00,2024-01-03 15:00,G03,ACC-012,GF 02 GF ZN,2023-12-03 16:00:00,2023-12-04 16:00:00
ENT-461456,VID-23095,2024-10-11 18:00,2024-10-14 14:00,G16,ACC-036,RS 96 RS NW,2024-09-25 18:00:00,2024-09-26 18:00:00
ENT-433821,VID-27501,2024-12-27 09:00,2025-01-03 06:00,G13,ACC-050,IH 68 IH FS,2024-12-14 09:00:00,2024-12-15 09:00:00
ENT-876396,VID-86864,2024-07-20 14:00,2024-07-21 15:00,G01,ACC-015,XE 23 XE FS,2024-07-04 14:00:00,2024-07-09 14:00:00
ENT-776936,VID-40156,2024-01-01 15:00,2024-01-06 17:00,G05,ACC-032,EF 43 EF ZN,2023-12-02 15:00:00,2023-12-02 15:00:00
ENT-808074,VID-73000,2024-04-02 12:00,2024-04-04 12:00,G02,ACC-017,YK 16 YK GP,2024-03-23 12:00:00,2024-03-26 12:00:00
ENT-206330,VID-95966,2024-08-26 18:00,2024-08-27 19:00,G13,ACC-001,ED 56 ED GP,2024-08-04 18:00:00,2024-08-09 18:00:00
ENT-417670,VID-65703,2024-09-05 16:00,2024-09-11 18:00,G09,ACC-048,QP 84 QP L,2024-08-22 16:00:00,2024-08-22 16:00:00
ENT-923650,VID-33440,2024-08-30 17:00,2024-09-02 21:00,G14,ACC-035,TW 00 TW ZN,2024-08-18 17:00:00,2024-08-18 17:00:00
ENT-862974,VID-69636,2024-10-29 10:00,2024-10-31 14:00,G14,ACC-004,MB 84 MB GP,2024-10-02 10:00:00,2024-10-06 10:00:00
ENT-807784,VID-48816,2024-11-02 16:00,2024-11-05 16:00,G01,ACC-035,GH 44 GH L,2024-10-19 16:00:00,2024-10-21 16:00:00
ENT-138390,VID-79634,2024-11-21 06:00,2024-11-26 03:00,G13,ACC-016,EN 11 EN NW,2024-11-09 06:00:00,2024-11-14 06:00:00
ENT-355958,VID-78623,2024-08-08 10:00,2024-08-11 13:00,G19,ACC-030,BI 06 BI ZN,2024-07-16 10:00:00,2024-07-20 10:00:00
ENT-182590,VID-54272,2024-11-22 18:00,2024-11-23 20:00,G10,ACC-028,KE 77 KE ZN,2024-11-05 18:00:00,2024-11-10 18:00:00
ENT-417929,VID-90685,2024-02-10 12:00,2024-02-11 11:00,G17,ACC-035,WG 73 WG NW,2024-01-22 12:00:00,2024-01-24 12:00:00
ENT-916116,VID-34341,2024-04-20 18:00,2024-04-24 18:00,G09,ACC-033,RP 96 RP L,2024-03-27 18:00:00,2024-04-01 18:00:00
ENT-789137,VID-27008,2024-01-03 12:00,2024-01-05 08:00,G09,ACC-018,MU 60 MU MP,2023-12-08 12:00:00,2023-12-11 12:00:00
ENT-401813,VID-89864,2024-01-10 17:00,2024-01-13 16:00,G15,ACC-038,KP 54 KP FS,2024-01-07 17:00:00,2024-01-11 17:00:00
ENT-259151,VID-70548,2024-01-07 11:00,2024-01-10 12:00,G16,ACC-014,NE 34 NE ZN,2023-12-26 11:00:00,2023-12-29 11:00:00
ENT-187128,VID-37204,2024-10-19 07:00,2024-10-25 10:00,G17,ACC-024,HT 44 HT MP,2024-10-01 07:00:00,2024-10-03 07:00:00
ENT-535571,VID-13068,2024-11-15 15:00,2024-11-17 16:00,G10,ACC-036,TZ 35 TZ NW,2024-10-27 15:00:00,2024-10-30 15:00:00
ENT-216006,VID-84808,2024-11-06 07:00,2024-11-07 09:00,G10,ACC-012,WT 99 WT FS,2024-10-30 07:00:00,2024-10-31 07:00:00
ENT-392426,VID-51864,2024-07-28 11:00,2024-08-04 10:00,G12,ACC-041,CX 97 CX L,2024-07-14 11:00:00,2024-07-18 11:00:00
ENT-618870,VID-70806,2024-09-14 14:00,2024-09-19 16:00,G10,ACC-029,EW 40 EW L,2024-09-06 14:00:00,2024-09-09 14:00:00
ENT-784829,VID-64801,2024-08-25 16:00,2024-08-27 13:00,G14,ACC-027,EA 26 EA FS,2024-08-12 16:00:00,2024-08-16 16:00:00
ENT-739434,VID-42760,2024-02-11 15:00,2024-02-16 17:00,G06,ACC-037,QR 90 QR FS,2024-02-10 15:00:00,2024-02-12 15:00:00
ENT-991613,VID-31152,2024-11-30 12:00,2024-12-05 16:00,G15,ACC-024,SG 47 SG MP,2024-11-02 12:00:00,2024-11-03 12:00:00
ENT-317062,VID-85707,2024-06-14 08:00,2024-06-17 05:00,G15,ACC-030,GP 97 GP NW,2024-05-16 08:00:00,2024-05-16 08:00:00
ENT-356757,VID-70583,2024-09-13 16:00,2024-09-14 17:00,G03,ACC-001,TR 45 TR NW,2024-08-16 16:00:00,2024-08-17 16:00:00
ENT-663443,VID-25857,2024-07-16 07:00,2024-07-23 09:00,G20,ACC-042,ZS 48 ZS GP,2024-07-07 07:00:00,2024-07-12 07:00:00
ENT-851435,VID-77051,2024-05-29 18:00,2024-06-02 14:00,G15,ACC-028,UC 87 UC FS,2024-05-17 18:00:00,2024-05-20 18:00:00
ENT-456342,VID-28605,2024-02-27 17:00,2024-02-29 18:00,G08,ACC-031,FC 60 FC ZN,2024-02-13 17:00:00,2024-02-18 17:00:00
ENT-822672,VID-68284,2024-09-08 18:00,2024-09-10 18:00,G11,ACC-029,SO 57 SO MP,2024-08-28 18:00:00,2024-08-30 18:00:00
ENT-690913,VID-57542,2024-09-24 10:00,2024-09-25 09:00,G10,ACC-020,YE 64 YE NW,2024-08-26 10:00:00,2024-08-28 10:00:00
ENT-406533,VID-60361,2024-12-10 10:00,2024-12-12 08:00,G09,ACC-041,FW 51 FW GP,2024-12-05 10:00:00,2024-12-09 10:00:00
ENT-525558,VID-72517,2024-05-12 11:00,2024-05-18 15:00,G20,ACC-011,ZQ 55 ZQ FS,2024-04-18 11:00:00,2024-04-22 11:00:00
